sample_id,subtype_1,subtype_2,subtype_3
BA2728R,0.26084340423914426,0.300705817182026,0.43845077857882975
BA2715R,0.213067898612312,0.47415064355312064,0.31278145783456734
BA2469R,0.27797087715512253,0.41812754558354115,0.3039015772613364
BA2269R,0.20046959851715282,0.4857099770903412,0.313820424392506
BA2098R,0.27786577086231123,0.29526836973783194,0.4268658593998568
BA2778R,0.24024578613866057,0.30934580156561026,0.45040841229572903
BA2951R,0.41967708282696103,0.23881929666453172,0.34150362050850713
BA2163R,0.3503788959795297,0.27759921059776704,0.37202189342270325
BA2379R,0.19195153197449624,0.4786820292113192,0.32936643881418465
BA2817R,0.2530965866212949,0.4414956231403131,0.3054077902383921
BA3153R,0.35549984480059765,0.349586156449929,0.29491399874947316
BA2820R,0.30301520686413896,0.2503564221557537,0.4466283709801074
BA2723R,0.2185453242562848,0.5045067233134131,0.27694795243030207
BA2704R,0.49207409018621323,0.2192101272098072,0.28871578260397956
BA2088R,0.22441396293770138,0.4558713165161834,0.31971472054611527
BA2116R,0.2234993460573122,0.46081147704008085,0.31568917690260684
BA2584R,0.4030979658512631,0.24272171564507758,0.3541803185036591
BA3079R,0.2607715935681593,0.40179707064715653,0.33743133578468404
BA2417R,0.3129329967296284,0.363300441359771,0.32376656191060055
BA2361R,0.22834988135420425,0.42755220834747015,0.3440979102983257
BA2450R,0.44462964323724796,0.23140192976932056,0.3239684269934314
BA2492R,0.20757136615537752,0.4770551860729393,0.31537344777168314
BA2552R,0.4529510615377579,0.27413557461562177,0.27291336384662035
BA2472R,0.29918094713712834,0.3914323652403232,0.30938668762254845
BA2994R,0.4158285647216685,0.27287994764378615,0.3112914876345453
BA2047R,0.3699256631629168,0.2778078554865806,0.35226648135050254
BA2101R,0.31281884126029014,0.35263755896592386,0.33454359977378606
BA2082R,0.2926233898756763,0.3813243074952366,0.32605230262908713
BA2879R,0.20372910113632114,0.5068938010857292,0.2893770977779496
BA2577R,0.4597563765114632,0.223509881225202,0.3167337422633347
BA2456R,0.22403352287566602,0.4664646861217673,0.3095017910025667
BA2175R,0.263038599460462,0.4030270256510996,0.3339343748884383
BA2824R,0.4579882386427068,0.22577524164082774,0.3162365197164655
BA2507R,0.38616942834329127,0.3029048165581813,0.3109257550985274
BA2563R,0.4479045913935125,0.24125282124947078,0.31084258735701675
BA2244R,0.3657387984328629,0.24205477400742179,0.39220642755971535
BA2470R,0.3889428335687004,0.27872193742120166,0.332335229010098
BA2984R,0.43931745700030195,0.26714274277377953,0.29353980022591863
BA2414R,0.3873042246864553,0.2581233445063059,0.3545724308072388
BA2697R,0.2638854816206014,0.3315028437847107,0.40461167459468794
BA2079R,0.21847614252702605,0.37990148234269555,0.40162237513027843
BA2999R,0.3590237667596471,0.2776915973138253,0.36328463592652754
BA2644R,0.3004242157910119,0.2986042543172088,0.4009715298917793
BA2011R,0.21365770935255934,0.4678808093117582,0.3184614813356825
BA2217R,0.4944489280846476,0.2074129579665269,0.29813811394882556
BA2454R,0.45214276441144463,0.23082218474898575,0.3170350508395697
BA2776R,0.48482554240029085,0.2175715422775446,0.2976029153221645
BA2218R,0.4322853495773746,0.28696009058545846,0.28075455983716696
BA2135R,0.26223416842691205,0.417391545791206,0.32037428578188204
BA2914R,0.27805791623459397,0.28464884313569727,0.43729324062970887
BA2500R,0.38148001689436833,0.24537901753638383,0.3731409655692478
BA2830R,0.36733346062117683,0.30203761275118524,0.330628926627638
BA2406R,0.2186696161927234,0.38174145122807696,0.3995889325791997
BA3108R,0.49915553785525857,0.21310294752207845,0.28774151462266295
BA2924R,0.2754362454667092,0.3909571550514788,0.3336065994818119
BA2303R,0.2950874507887162,0.2660159185631707,0.43889663064811313
BA2160R,0.5015954517793503,0.21254608700530764,0.2858584612153421
BA2038R,0.23937280314905365,0.4255993129893925,0.3350278838615538
BA2602R,0.22959763024965954,0.44104503598682027,0.3293573337635201
BA2964R,0.24184799296253381,0.40963453919823456,0.34851746783923165
BA2898R,0.289052838902115,0.29758614777528386,0.4133610133226011
BA3003R,0.31021899505737366,0.28882110885567597,0.4009598960869504
BA2111R,0.31632847810704245,0.27813527316314024,0.4055362487298173
BA2827R,0.2632477564812017,0.32734028384698116,0.4094119596718171
BA2912R,0.31927805418857247,0.3029092447413561,0.37781270107007137
BA2437R,0.2800172857446016,0.3120507567146388,0.4079319575407596
BA2283R,0.302596866769549,0.29088619920101794,0.406516934029433
BA2057R,0.2725722830483922,0.3183520179846433,0.40907569896696444
BA2633R,0.3214357756522052,0.28509315093293586,0.393471073414859
BA3034R,0.2906832935621426,0.29262054705739493,0.41669615938046245
BA2607R,0.2696438234976658,0.3013250382423315,0.42903113826000266
BA2761R,0.3028974120154242,0.3059043070206977,0.391198280963878
BA2795R,0.28837183654606097,0.29359668561887375,0.41803147783506517
BA2182R,0.2842673705983912,0.3127593895879092,0.40297323981369965
BA2152R,0.29770067975054665,0.289840968999249,0.4124583512502043
BA2381R,0.3898940005861244,0.2682714189815077,0.3418345804323679
BA2931R,0.2561104919667182,0.3459881936338225,0.39790131439945936
BA2040R,0.2109420722336878,0.44616402710378295,0.3428939006625293
BA2590R,0.3978426940301072,0.2755480634411638,0.3266092425287291
BA3195R,0.4091763186918587,0.2787759997512105,0.31204768155693086
BA2516R,0.36886139055479833,0.24416065580752816,0.38697795363767346
BA2353R,0.38295760238935894,0.25005151779107543,0.36699087981956563
BA3036R,0.45384095535212926,0.2306029600489841,0.3155560845988866
BA2971R,0.20553186077465477,0.4778633973818284,0.3166047418435167
BA3410R,0.21977571767304552,0.4298619484068573,0.3503623339200972
BA3118R,0.24316375090820894,0.4143967448734534,0.3424395042183376
BA3206R,0.43796597970063805,0.2353523450674051,0.3266816752319569
BA3202R,0.22396031617499365,0.4449119609570222,0.3311277228679842
BA3217R,0.4142305770705768,0.27348750774311,0.3122819151863131
BA3405R,0.28775433315137455,0.27621024242598585,0.43603542442263954
BA3306R,0.36780577280665044,0.3486309712311881,0.2835632559621614
BA3371R,0.2787448689687433,0.38683005363358286,0.3344250773976739
BA3413R,0.46652056190768815,0.22314617376815063,0.31033326432416125
BA3411R,0.29830009523577256,0.2738752982649705,0.42782460649925697
BA3133R,0.32292227907585513,0.27685490411402824,0.40022281681011673
BA3164R,0.39729927440748675,0.24364094310781553,0.3590597824846978
BA3451R,0.26622674735461094,0.2718021267951483,0.46197112585024075
BA3286R,0.3851081838795643,0.23228548687316838,0.3826063292472673
BA3212R,0.45835588301297314,0.22873721335408936,0.3129069036329375
BA3103R,0.24983798223404027,0.4489874272240667,0.301174590541893
BA3271R,0.3217485685423079,0.25943738441108205,0.41881404704660996
BA3152R,0.2481327491472667,0.31732588046014704,0.4345413703925862
BA3095R,0.46910688815902124,0.2266877318032598,0.3042053800377189
BA3192R,0.3833314710083309,0.3171392414442981,0.29952928754737085
BA3251R,0.31832581199735394,0.3105515018894545,0.37112268611319155
BA3362R,0.3668419187122259,0.24767703193584265,0.38548104935193156
BA3400R,0.3244406010258243,0.39745646297080994,0.27810293600336566
BA3135R,0.41442012335558204,0.2962089765406242,0.2893709001037937
BA3408R,0.28021809850568563,0.41774090468015723,0.3020409968141572
BA3187R,0.2574361048152308,0.3628353276121237,0.37972856757264545
BA3098R,0.3389596247269526,0.25155979046070714,0.4094805848123401
BA3435R,0.43528517740105727,0.2420027703309279,0.3227120522680148
BA3261R,0.4126249741588527,0.25099467941754006,0.3363803464236072
BA3203R,0.23560200124294398,0.44954448645048545,0.31485351230657066
BA3174R,0.2020536264999909,0.4700546820085124,0.3278916914914967
BA3317R,0.46518478603130986,0.22229356294308508,0.3125216510256051
BA3299R,0.22131467524460688,0.4534025505692578,0.3252827741861352
BA3221R,0.26017112591338265,0.3139205875115198,0.4259082865750975
BA3347R,0.23165869428723052,0.4046337459468156,0.3637075597659539
BA3235R,0.2589205552714227,0.2925804072220822,0.4484990375064951
BA3126R,0.2645304049766413,0.3063490845413304,0.42912051048202826
BA3380R,0.41520178211694553,0.2716520970647496,0.313146120818305
BA3089R,0.503842517634376,0.20224007466164806,0.293917407703976
BA3109R,0.2037986430233751,0.49574313994949437,0.3004582170271306
BA3114R,0.27165515466186707,0.39392107301277074,0.33442377232536213
BA3418R,0.25255277699841433,0.4561701825002782,0.2912770405013074
BA3245R,0.27068398149678047,0.4429281860468639,0.2863878324563556
BA3085R,0.38448784410039494,0.26928493364466716,0.346227222254938
BA3128R,0.38002024469285556,0.31532609397092626,0.3046536613362182
BA3423R,0.45762766066511523,0.2689906264802069,0.27338171285467777
BA3173R,0.33325242637504887,0.3533426728094536,0.31340490081549754
BA3171R,0.3104811628474341,0.29467692353466146,0.3948419136179044
BA3277R,0.29742491355221656,0.4078513428293866,0.29472374361839676
BA3210R,0.20330446858610476,0.49967440560317933,0.297021125810716
BA3157R,0.4611525344047477,0.22350072252340106,0.31534674307185123
BA3433R,0.37226150595845164,0.36146372216723904,0.2662747718743093
BA3322R,0.3458614491701925,0.27639268658063176,0.37774586424917567
BA3374R,0.3955120956498521,0.23225368738426158,0.3722342169658862
BA3450R,0.30725480810177813,0.405772074461215,0.2869731174370068
BA3167R,0.3217254210488044,0.34257929156999384,0.3356952873812017
BA3269R,0.30610741750203013,0.4145914033717686,0.2793011791262013
BA3110R,0.33670549138698913,0.3736580038739904,0.2896365047390204
BA3156R,0.35434354347651276,0.3295777914809325,0.3160786650425548
BA3226R,0.44737138560224543,0.23417887360522652,0.31844974079252797
BA3421R,0.20130833590370004,0.4639752935376251,0.33471637055867487
BA3232R,0.44046851957029437,0.21155092284932317,0.34798055758038254
BA3289R,0.19188018169029145,0.4938133160355322,0.3143065022741762
BA3430R,0.20587256602251175,0.44841812592783514,0.34570930804965305
BA3145R,0.40218980290701667,0.30899520816955206,0.2888149889234313
BA3399R,0.20553000645065814,0.4897251732252951,0.3047448203240468
BA3449R,0.3121607726183473,0.35661927109901287,0.3312199562826398
BA3384R,0.4407131354119172,0.21104538123437547,0.34824148335370747
BA3427R,0.2929722658427546,0.3095817528691067,0.39744598128813863
BA3163R,0.2326704318676686,0.31713812254822094,0.45019144558411045
BA3158R,0.4301987215473339,0.24515046312757882,0.3246508153250872
BA3436R,0.5162138066691598,0.2107639219812942,0.273022271349546
BA3154R,0.3335981072064608,0.3740665011360842,0.292335391657455
BA3162R,0.24242871909075034,0.4249849060083127,0.33258637490093707
BA3352R,0.4024331240820893,0.3076551907611925,0.2899116851567182
BA3084R,0.43300556233765974,0.22173480948628813,0.34525962817605205
BA3149R,0.21525263286051416,0.48066750388636853,0.30407986325311737
BA3169R,0.23007096041874048,0.4309577466351372,0.3389712929461223
BA3180R,0.4170776325508369,0.30512706948889146,0.2777952979602717
BA3255R,0.3555773080842197,0.2602476632851226,0.3841750286306577
BA3438R,0.3980269788390889,0.26668244120079276,0.3352905799601183
BA3345R,0.21199248220406466,0.41106917454929087,0.3769383432466443
BA3403R,0.35722847241873795,0.25435861934018833,0.3884129082410738
BA3431R,0.21049543734440984,0.48123119528701047,0.3082733673685797
BA3181R,0.2712691357530807,0.28856519697836114,0.4401656672685582
BA3341R,0.3474307169879442,0.3766667204560342,0.2759025625560217
BA3191R,0.2615733318314087,0.2962621807062169,0.4421644874623744
BA3197R,0.49676399651176023,0.22045603182960669,0.28277997165863317
BA3448R,0.507670427903191,0.2021298057617895,0.2901997663350194
BA3453R,0.26368735408845,0.440049300863124,0.29626334504842594
BA3406R,0.3990644139507782,0.2600065842074776,0.34092900184174435
BA3308R,0.45786010138234007,0.2287928853362884,0.3133470132813716
BA3186R,0.35121330234024406,0.28664015909161156,0.3621465385681444
BA3334R,0.22556566726257632,0.4639139655320439,0.31052036720537973
BA3447R,0.32152557379676305,0.34626815968946056,0.3322062665137764
BA3116R,0.21598377810563418,0.45091780611429144,0.33309841578007443
BA3280R,0.3701921102729805,0.3581532389480478,0.2716546507789716
BA3185R,0.32171450743020086,0.37679236731527344,0.3014931252545257
BA3094R,0.37551773877994776,0.26600609771048334,0.3584761635095688
BA3318R,0.30322125272920364,0.3722521312149855,0.32452661605581073
BA3216R,0.30368727164789006,0.3786453077762381,0.31766742057587194
BA3332R,0.4430675165425621,0.2653183063008937,0.29161417715654425
BA3214R,0.38283911208443683,0.3217722316547238,0.2953886562608394
BA3099R,0.46921237313852776,0.2098821108459415,0.32090551601553086
BA3141R,0.5133290544264014,0.20619176561084648,0.280479179962752
BA3373R,0.42832964967485077,0.2338604410422367,0.33780990928291255
BA3319R,0.24956064307440248,0.29968390066595346,0.45075545625964397
BA3328R,0.39093320450530067,0.27020704911695276,0.3388597463777465
BA3339R,0.37665479378363437,0.28512083858389686,0.33822436763246877
BA3240R,0.474047686025312,0.22902447670092158,0.2969278372737665
BA3142R,0.4352237543030704,0.2564209832663016,0.30835526243062794
BA3333R,0.45281852565535824,0.2627390134146331,0.28444246093000863
BA3381R,0.2505550220446014,0.2931044915341902,0.45634048642120845
BA3290R,0.3495644104245092,0.26221407089832577,0.3882215186771651
BA3207R,0.3096339475638011,0.28009167222731035,0.41027438020888857
BA3296R,0.2902889786729564,0.2848892451420189,0.42482177618502465
BA3305R,0.33630179982874137,0.28746164665938506,0.3762365535118736
BA3434R,0.30509257184746935,0.2984913991268825,0.3964160290256482
BA3189R,0.46050165672594534,0.21730040717841356,0.3221979360956412
BA3264R,0.41729127095480617,0.24062060181164618,0.34208812723354765
BA3329R,0.3772968513021069,0.31940616304637587,0.3032969856515173
BA3417R,0.27207350273607955,0.32015207688921316,0.4077744203747073
BA3367R,0.2313695709567695,0.37322371140590826,0.3954067176373222
BA3225R,0.29975263345233477,0.29024028752900183,0.41000707901866346
BA3183R,0.4589604077490832,0.2225986500812762,0.3184409421696405
BA3222R,0.412654961230225,0.23373329241254648,0.3536117463572284
BA3139R,0.3792783945904023,0.2647087246886154,0.35601288072098225
BA3397R,0.4071270163479307,0.24920049469649783,0.34367248895557156
BA3311R,0.2585074977438557,0.2986183906275774,0.442874111628567
BA3422R,0.43489447156640065,0.29824779914391375,0.26685772928968554
BA3228R,0.3153448891545248,0.2701425456239464,0.4145125652215288
BA3213R,0.25464733639893283,0.34238084387958523,0.402971819721482
BA3270R,0.32666087688349116,0.25444495355429386,0.418894169562215
BA3415R,0.3845931657499281,0.24785381329441533,0.36755302095565656
BA3324R,0.3029654573175914,0.27800401857663065,0.4190305241057779
BA3194R,0.4766536579047045,0.21746442711997963,0.3058819149753159
BA3335R,0.40259320587772257,0.3225962891290918,0.27481050499318554
BA3199R,0.4153891955126601,0.23224983365816412,0.3523609708291757
BA3326R,0.2712172152339865,0.3249892050577616,0.40379357970825186
BA3285R,0.3702387531437534,0.2663877320492127,0.363373514807034
BA3297R,0.4512413428325382,0.2235856533028976,0.3251730038645642
BA3227R,0.5143011743416799,0.21095463043205956,0.2747441952262605
BA3394R,0.33693515781428773,0.25882637325413943,0.4042384689315728
BA3412R,0.3942723595438802,0.2437175389094179,0.3620101015467019
BA3293R,0.4641625814325328,0.22743838158383448,0.3083990369836326
BA3250R,0.29001310436209143,0.2750485256736471,0.43493836996426144
BA3177R,0.34704712578709634,0.2672757716490923,0.3856771025638114
BA3315R,0.3326800340321551,0.27533263860916435,0.39198732735868047
BA3182R,0.2948975970996498,0.2677436342641365,0.4373587686362137
BA3260R,0.21781961481883594,0.43413553626274043,0.3480448489184237
BA3369R,0.33184996900584324,0.2548079372138671,0.4133420937802897
BA3078R,0.4691919288356665,0.21578464733304817,0.3150234238312853
BA3386R,0.5001881517979216,0.2071750054581507,0.29263684274392765
BA3445R,0.4109001930087685,0.29051835010816307,0.2985814568830683
BA3452R,0.2895782839308854,0.38056839174086576,0.3298533243282488
BA3176R,0.4863068655970792,0.21078939861311458,0.3029037357898063
BA3258R,0.28935543148663007,0.27149259453024915,0.43915197398312067
BA3295R,0.2640442686701525,0.28678227118935706,0.4491734601404904
BA3283R,0.2599519192219697,0.4069963772999452,0.333051703478085
BA3390R,0.2500246848794151,0.3377574083718057,0.41221790674877923
BA3275R,0.41518545082380276,0.26151249116073144,0.3233020580154659
BA3136R,0.3869280772899329,0.23799436274735195,0.3750775599627151
BA3190R,0.2643814111360919,0.4086348304200383,0.3269837584438699
BA3234R,0.25394155891759773,0.2950301652581282,0.451028275824274
BA3087R,0.44051838999360593,0.2313571471452889,0.3281244628611052
BA3454R,0.4352482548308909,0.22212696816252292,0.34262477700658617
BA3302R,0.48195059290487646,0.21177863695967605,0.3062707701354475
BA3117R,0.4714559028419762,0.2147376663780121,0.31380643078001164
BA3083R,0.383750893820306,0.22694859624353286,0.38930050993616117
BA3266R,0.4146645511354401,0.23436160685441312,0.35097384201014664
BA3175R,0.253969147044204,0.315129586310447,0.430901266645349
BA3268R,0.45537775604961667,0.23682749667119138,0.30779474727919204
BA3229R,0.27675745830339676,0.291685274020345,0.4315572676762582
BA3353R,0.507979100624,0.2106724258052613,0.28134847357073867
BA3312R,0.41541007489418197,0.2283342674448216,0.35625565766099637
BA3119R,0.5204857319859608,0.20928384600579064,0.27023042200824854
BA3138R,0.24635638193433404,0.3887519673881622,0.3648916506775038
BA3219R,0.3256581822151162,0.2642577531704517,0.41008406461443214
BA3388R,0.2711162545309294,0.3479016748835956,0.380982070585475
BA3357R,0.48091963110422503,0.22777656908906163,0.2913037998067134
BA3351R,0.3713169726248484,0.2719233397841246,0.356759687591027
BA3208R,0.455830901625046,0.25240410561922944,0.29176499275572465
BA3310R,0.4893284883441527,0.23590152925485963,0.2747699824009876
BA3200R,0.5056093160588873,0.21690720206074438,0.2774834818803683
BA3325R,0.3682921452711565,0.31263560520264244,0.3190722495262011
BA3146R,0.41303093097090865,0.2261023980707647,0.36086667095832653
BA3211R,0.42531326408171577,0.2321152287038304,0.3425715072144539
BA3237R,0.3502925421399201,0.2628960204554354,0.3868114374046444
BA3130R,0.24210602364366798,0.3263266246506202,0.43156735170571187
BA3376R,0.4872560799024506,0.21176086423689958,0.30098305586064983
BA3137R,0.2697397028154363,0.31638470675925556,0.41387559042530814
BA3300R,0.46416665663388595,0.2288395273939705,0.30699381597214365
BA3375R,0.46679469944014973,0.23542962599612324,0.297775674563727
BA3249R,0.4552966840058359,0.27536513722490463,0.2693381787692593
BA3385R,0.4176992049331074,0.22243129750649787,0.35986949756039477
BA3242R,0.36990558192971795,0.2737665858563416,0.3563278322139405
BA3446R,0.3759211885677544,0.261025167871538,0.36305364356070763
BA3416R,0.5001213625575264,0.20810072668343868,0.291777910759035
BA3123R,0.4138332814426007,0.23962750084491483,0.3465392177124844
