,feature,mean,scale
858,DoRothEA::YY2,4.933243650150251,0.2913370944063072
859,DoRothEA::ZBED1,5.215366669640467,0.3418554387777839
860,DoRothEA::ZBED2,3.412677227907846,1.097879462791166
861,DoRothEA::ZBED3,4.161286691745721,0.38751575410519207
862,DoRothEA::ZBED4,4.785962970772945,0.29394972990399804
863,DoRothEA::ZBED5,4.226750990440882,0.3771726382944531
864,DoRothEA::ZBED6,-4.618595294063947,0.3575715049785395
865,DoRothEA::ZBTB1,-3.8721609867071103,0.3900698874959134
866,DoRothEA::ZBTB11,4.440702443055628,0.3705911006691512
867,DoRothEA::ZBTB12,4.171574911839877,0.3471475279700696
868,DoRothEA::ZBTB14,3.9451811759770474,0.3167864764750728
869,DoRothEA::ZBTB16,3.1485845851890994,0.46941035420765564
870,DoRothEA::ZBTB17,4.878893276452073,0.2781915107210277
871,DoRothEA::ZBTB18,-4.124745478369088,0.29597279483429195
872,DoRothEA::ZBTB2,4.825896518774857,0.3077628718081473
873,DoRothEA::ZBTB20,4.151362904808637,0.2970488838380025
874,DoRothEA::ZBTB21,4.266708964457909,0.30218835313918285
875,DoRothEA::ZBTB22,4.552487284737201,0.32358671769591396
876,DoRothEA::ZBTB24,4.337938957447618,0.3234427721590504
877,DoRothEA::ZBTB25,3.851649318127982,0.40850815847861427
878,DoRothEA::ZBTB26,3.5955440420824214,0.43612670875381426
879,DoRothEA::ZBTB32,3.058150380858919,0.7308854045779823
880,DoRothEA::ZBTB33,4.303389761203795,0.40400043737831887
881,DoRothEA::ZBTB34,3.661793074442731,0.35512844388407766
882,DoRothEA::ZBTB37,3.3936938050458996,0.4212919987045851
883,DoRothEA::ZBTB38,4.1297003326297075,0.41574167998901107
884,DoRothEA::ZBTB39,4.03651561507822,0.3348623357661035
885,DoRothEA::ZBTB4,-4.307093666150903,0.4051400144721985
886,DoRothEA::ZBTB40,4.39229244357213,0.37940251976523415
887,DoRothEA::ZBTB41,3.6713978684652617,0.38063488896125675
888,DoRothEA::ZBTB42,4.7651898041832945,0.29519876782461635
889,DoRothEA::ZBTB43,4.310821315637802,0.3121510932340937
890,DoRothEA::ZBTB44,3.8655638805417825,0.38339620932440727
891,DoRothEA::ZBTB45,4.866141854511333,0.28426597047752195
892,DoRothEA::ZBTB46,3.8202834592588837,0.4398485502578115
893,DoRothEA::ZBTB47,4.382096685607208,0.6559608698551928
894,DoRothEA::ZBTB48,4.559556514953092,0.30314126014635173
895,DoRothEA::ZBTB49,3.755269992101295,0.3755625518282258
896,DoRothEA::ZBTB5,4.204672127535999,0.34107819791176053
897,DoRothEA::ZBTB6,4.077431377736059,0.3039688940680506
898,DoRothEA::ZBTB7A,-4.758456405223824,0.5636510514942865
899,DoRothEA::ZBTB7B,-4.557446693452671,0.2971234840322839
900,DoRothEA::ZBTB7C,4.315639816460229,0.37606716774666954
901,DoRothEA::ZBTB8B,4.482084308396869,0.43914035556480513
902,DoRothEA::ZC3H8,-4.5279643589972345,0.4567317513827502
903,DoRothEA::ZEB1,-6.7436784429178935,0.8432824851546702
904,DoRothEA::ZEB2,-3.7143969836268793,0.5383329765208155
905,DoRothEA::ZFAT,4.88214912495911,0.32126764711299227
906,DoRothEA::ZFHX2,3.827470353012391,0.37583167178625887
907,DoRothEA::ZFHX3,3.933675520907992,0.5631188301850726
908,DoRothEA::ZFHX4,3.32543011724601,1.049163124928349
909,DoRothEA::ZFP1,4.3189566793792205,0.3879243004282584
910,DoRothEA::ZFP14,3.262521489689216,0.41758756074045855
911,DoRothEA::ZFP2,3.57241022271752,0.4183586267593063
912,DoRothEA::ZFP28,4.105123529648998,0.3493045721423
913,DoRothEA::ZFP3,3.44173826331951,0.33422026515520076
914,DoRothEA::ZFP30,3.0986905930183655,0.46704004978439745
915,DoRothEA::ZFP37,3.020242123785997,0.46476141054366255
916,DoRothEA::ZFP41,4.1849149761096545,0.3465052134526856
917,DoRothEA::ZFP42,4.806464928594467,0.29779704272014706
918,DoRothEA::ZFP62,3.7255069746249827,0.3625589588378197
919,DoRothEA::ZFP64,4.157186005576585,0.29618677075820227
920,DoRothEA::ZFP69,3.629913204666885,0.3653328979195444
921,DoRothEA::ZFP69B,4.976848306420437,0.29866655388483415
922,DoRothEA::ZFP82,3.843078753680078,0.34202914195851414
923,DoRothEA::ZFP90,3.523181602878639,0.40519425561063127
924,DoRothEA::ZFP91,4.929509282687284,0.31642883985023385
925,DoRothEA::ZFP92,3.6629603096717913,0.6291222284057395
926,DoRothEA::ZFPM1,4.892948227578447,0.3128255235800509
927,DoRothEA::ZFPM2,3.391057326526337,0.907444283300423
928,DoRothEA::ZFX,4.930049067713445,0.35522598762296337
929,DoRothEA::ZFY,4.6603205757278365,0.5769752030022313
930,DoRothEA::ZGLP1,-4.291578084036163,0.3040696126902092
931,DoRothEA::ZGPAT,-4.873146448538376,0.30788175565878895
932,DoRothEA::ZHX1,-4.687602059469518,0.40374387757497576
933,DoRothEA::ZHX2,-4.721472057365089,0.30981574034371145
934,DoRothEA::ZHX3,-4.034923164421447,0.4304425930024875
935,DoRothEA::ZIC1,4.436522112347987,0.2788073819099664
936,DoRothEA::ZIC2,1.426862937520445,2.055876117546512
937,DoRothEA::ZIC3,4.267336039899445,0.3030220730392857
938,DoRothEA::ZIC4,4.2829046528653985,0.325169922836535
939,DoRothEA::ZIC5,0.0,1.0
940,DoRothEA::ZIK1,2.8965708259487646,0.4982500893149069
941,DoRothEA::ZIM3,4.176416377595735,0.323689368219497
942,DoRothEA::ZKSCAN1,4.471064391937797,0.5257395174533228
943,DoRothEA::ZKSCAN2,3.8367806878882083,0.3791567693727537
944,DoRothEA::ZKSCAN3,3.1005354455815697,0.41399351747190705
945,DoRothEA::ZKSCAN4,3.305860833512377,0.3271606049911815
946,DoRothEA::ZKSCAN5,3.8364665042356156,0.33717523668434507
947,DoRothEA::ZKSCAN7,3.2246318376051866,0.3824540133976629
948,DoRothEA::ZKSCAN8,4.134501500894764,0.38131167774722957
949,DoRothEA::ZNF10,3.928528418071901,0.43229182139505895
950,DoRothEA::ZNF100,3.492966922588466,0.4571538550612295
951,DoRothEA::ZNF101,3.8706054882053023,0.3562347027584894
952,DoRothEA::ZNF107,3.4410727490805995,0.4617416306300817
953,DoRothEA::ZNF112,2.7723842819757936,0.5943009885294401
954,DoRothEA::ZNF117,4.00547173871873,0.37560215681115433
955,DoRothEA::ZNF121,4.6679516871744555,0.2712642387952841
956,DoRothEA::ZNF124,4.197663297864142,0.3418128931169304
957,DoRothEA::ZNF131,4.380012282756655,0.35109456063033906
958,DoRothEA::ZNF132,3.245415728607439,0.3748284337997754
959,DoRothEA::ZNF133,4.056867203545016,0.3623554818259658
960,DoRothEA::ZNF134,4.133561331908228,0.33390601877141346
961,DoRothEA::ZNF135,3.441548975267028,0.46667610218483446
962,DoRothEA::ZNF136,3.8526494999269203,0.3356899486935749
963,DoRothEA::ZNF138,3.7111468900702604,0.3455495396310452
964,DoRothEA::ZNF14,2.8448919342025327,0.47682523300439245
965,DoRothEA::ZNF140,4.06239239588383,0.31370468151098424
966,DoRothEA::ZNF141,4.228184786920845,0.4246789888496818
967,DoRothEA::ZNF142,4.337383009117098,0.369622085458793
968,DoRothEA::ZNF143,4.438808945818915,0.4057039539122432
969,DoRothEA::ZNF146,4.838459262966117,0.3024006621606456
970,DoRothEA::ZNF148,-4.7794259077526995,1.5117183911909653
971,DoRothEA::ZNF154,3.6376662640597868,0.6409813205652989
972,DoRothEA::ZNF155,3.8837483338948044,0.4039088636641085
973,DoRothEA::ZNF16,5.108389379566023,0.26979539573852823
974,DoRothEA::ZNF160,4.146102378507774,0.4058161737913414
975,DoRothEA::ZNF165,4.302397024109488,0.40776008756891924
976,DoRothEA::ZNF169,3.9696177325648363,0.3961362900252786
977,DoRothEA::ZNF17,2.9075654979629464,0.5247909285237077
978,DoRothEA::ZNF174,-3.772645399658151,0.32003256058781687
979,DoRothEA::ZNF175,4.120014903175076,0.46968012570498247
980,DoRothEA::ZNF18,4.085112460564707,0.2757718187530139
981,DoRothEA::ZNF180,3.4895226812240434,0.3549441186033678
982,DoRothEA::ZNF181,3.270459339771237,0.4219153083621041
983,DoRothEA::ZNF182,3.6848197662934594,0.4057476031024433
984,DoRothEA::ZNF184,3.7790772091397056,0.3410323574597393
985,DoRothEA::ZNF189,3.709965988680818,0.37455047893907906
986,DoRothEA::ZNF19,3.041026151273943,0.3838628631549688
987,DoRothEA::ZNF195,4.525728040146908,0.2831201222870373
988,DoRothEA::ZNF197,4.530855004906771,0.2971718548278576
989,DoRothEA::ZNF2,3.2097805646210373,0.3524641125582254
990,DoRothEA::ZNF200,3.7630267430890374,0.3306394929134113
991,DoRothEA::ZNF202,-4.599824256725216,0.3370865476545096
992,DoRothEA::ZNF205,4.538819146738288,0.30039873073865037
993,DoRothEA::ZNF207,4.645971719618907,0.3078899832678833
994,DoRothEA::ZNF208,2.6391187438665358,1.1183671323936706
995,DoRothEA::ZNF211,3.6296851007331297,0.5108121836444286
996,DoRothEA::ZNF212,3.985831207065751,0.3218825520124178
997,DoRothEA::ZNF213,4.443455227863574,0.2862166596733629
998,DoRothEA::ZNF214,3.7499031730454693,0.3254236935113021
999,DoRothEA::ZNF215,4.753734830303443,0.3014420170861076
1000,DoRothEA::ZNF217,3.976636758727043,0.6019168760179742
1001,DoRothEA::ZNF219,4.707596969907711,0.3857227343876493
1002,DoRothEA::ZNF22,5.1103965259524085,0.2882740003151575
1003,DoRothEA::ZNF221,3.1100119469215346,0.5522054574630781
1004,DoRothEA::ZNF222,2.9760955482201803,0.5032790938790401
1005,DoRothEA::ZNF223,2.2245240431795876,0.5797734962329097
1006,DoRothEA::ZNF224,-4.073709597021668,0.3944144921070916
1007,DoRothEA::ZNF225,2.7709789199017125,0.48884837642667567
1008,DoRothEA::ZNF226,3.837258911948695,0.38386175563398356
1009,DoRothEA::ZNF227,3.9916433223302703,0.36018940002594696
1010,DoRothEA::ZNF229,3.293278213935231,0.5625191675952216
1011,DoRothEA::ZNF23,4.3915973365558525,0.4212066593171403
1012,DoRothEA::ZNF230,3.3258295207950352,0.457217289978987
1013,DoRothEA::ZNF232,3.9399450441609423,0.3359182889811568
1014,DoRothEA::ZNF233,2.7826831380245913,0.5832676772884553
1015,DoRothEA::ZNF234,3.6568161502873964,0.4129669630879922
1016,DoRothEA::ZNF235,3.223732714782764,0.5796905288082406
1017,DoRothEA::ZNF236,3.4437837663343838,0.41230768703709925
1018,DoRothEA::ZNF239,5.12991558956342,0.3130815381122445
1019,DoRothEA::ZNF24,-3.0017694572356,0.48454490418036816
1020,DoRothEA::ZNF248,3.759981661561642,0.40703832299485804
1021,DoRothEA::ZNF25,3.946772862777047,0.4144658389398351
1022,DoRothEA::ZNF250,3.989016120761239,0.3503458168402315
1023,DoRothEA::ZNF251,3.820216608575006,0.42289237278061076
1024,DoRothEA::ZNF253,2.9269356182119566,0.4452853257755858
1025,DoRothEA::ZNF254,3.5655328120548293,0.3915702137907939
1026,DoRothEA::ZNF256,-2.992574512827703,0.6490707689471008
1027,DoRothEA::ZNF257,4.334485758247617,0.3021673974412129
1028,DoRothEA::ZNF26,4.33914613257204,0.34582349441927296
1029,DoRothEA::ZNF260,3.8311422877606183,0.34793675338840446
1030,DoRothEA::ZNF263,-4.122055451908249,0.4868285760903732
1031,DoRothEA::ZNF264,3.739659632451056,0.33200763395809213
1032,DoRothEA::ZNF266,4.793018955632457,0.41444856422934473
1033,DoRothEA::ZNF267,4.510934186513089,0.32605270146519455
1034,DoRothEA::ZNF268,-3.7355671056510658,0.36515410641028573
1035,DoRothEA::ZNF273,3.763375524132394,0.4633422785611423
1036,DoRothEA::ZNF274,-3.208124959110239,0.6368069811655986
1037,DoRothEA::ZNF275,4.37765968156746,0.35426919739675156
1038,DoRothEA::ZNF276,4.597765612864772,0.3328760890227261
1039,DoRothEA::ZNF277,5.4154140728113,0.23993261623480833
1040,DoRothEA::ZNF28,3.998427944927143,0.3161117483387862
1041,DoRothEA::ZNF280B,3.6745208480726657,0.40621040078195614
1042,DoRothEA::ZNF280C,4.055823855939601,0.3908643774603174
1043,DoRothEA::ZNF280D,3.567450285074384,0.38781682817668306
1044,DoRothEA::ZNF281,-4.417709191437292,0.3171636339578641
1045,DoRothEA::ZNF282,4.4496292305067735,0.2972185881259428
1046,DoRothEA::ZNF283,3.7354206261927896,0.41748684684134973
1047,DoRothEA::ZNF284,3.9399708523135057,0.35950878297131855
1048,DoRothEA::ZNF285,2.6781828923915003,0.5185013043803274
1049,DoRothEA::ZNF286A,4.1657140599790425,0.3768942299514205
1050,DoRothEA::ZNF286B,3.3174738305528297,0.4696805184531139
1051,DoRothEA::ZNF287,4.3479441868859485,0.29369689496235096
1052,DoRothEA::ZNF292,3.634355944911843,0.42547585788405123
1053,DoRothEA::ZNF296,4.109292264456054,0.426510133671353
1054,DoRothEA::ZNF3,4.586327689531653,0.31538004974254225
1055,DoRothEA::ZNF30,3.33411340376993,0.3337486082540203
1056,DoRothEA::ZNF300,-4.222559100664609,0.3641789021750505
1057,DoRothEA::ZNF302,3.731609845042949,0.45821565250486096
1058,DoRothEA::ZNF304,-3.3440999948349774,0.4681546774103908
1059,DoRothEA::ZNF311,3.487308759469363,0.32157555662654064
1060,DoRothEA::ZNF316,4.655576330423704,0.34860880125016713
1061,DoRothEA::ZNF317,4.3926617987059435,0.30707681878857324
1062,DoRothEA::ZNF318,4.555469167999784,0.3601467645406725
1063,DoRothEA::ZNF319,3.8833270417969135,0.3443629907089977
1064,DoRothEA::ZNF32,5.517199481284172,0.25574547965865624
1065,DoRothEA::ZNF320,3.9144558024778564,0.3219516394526789
1066,DoRothEA::ZNF322,4.006916897054682,0.3155075272360163
1067,DoRothEA::ZNF324,4.388821224035437,0.29809030968119826
1068,DoRothEA::ZNF324B,4.644439013580676,0.32490684519577256
1069,DoRothEA::ZNF329,4.123821768422444,0.3145455985563461
1070,DoRothEA::ZNF331,4.169608850284315,0.3437243473042067
1071,DoRothEA::ZNF333,4.40261120580319,0.38929432724387497
1072,DoRothEA::ZNF334,3.1920188638098357,0.4198780657344517
1073,DoRothEA::ZNF335,4.762360204392406,0.2987706709432339
1074,DoRothEA::ZNF337,4.273583256705276,0.4728927517141827
1075,DoRothEA::ZNF33A,3.912423592988818,0.35107612631665214
1076,DoRothEA::ZNF33B,3.780425475743483,0.3287953705152931
1077,DoRothEA::ZNF34,4.685705776296872,0.3447978782122531
1078,DoRothEA::ZNF341,4.458113290110845,0.28466722544653283
1079,DoRothEA::ZNF343,4.788015233227291,0.3312302588644998
1080,DoRothEA::ZNF345,3.7277745296984417,0.42691729080141655
1081,DoRothEA::ZNF347,3.3017531605380133,0.4501979748896223
1082,DoRothEA::ZNF35,4.954066041507651,0.322060295272676
1083,DoRothEA::ZNF350,4.023582772394919,0.32163108175079996
1084,DoRothEA::ZNF354A,4.249883972809306,0.29967781282443695
1085,DoRothEA::ZNF354B,4.318087005913433,0.39648879243174096
1086,DoRothEA::ZNF354C,-3.4778149003519596,0.44640693277715277
1087,DoRothEA::ZNF358,4.803663908248177,0.3354266588284169
1088,DoRothEA::ZNF362,4.104816396417852,0.3605630132110019
1089,DoRothEA::ZNF366,3.2368572531733135,0.5231802162376216
1090,DoRothEA::ZNF37A,3.9050865243541035,0.39830876478555455
1091,DoRothEA::ZNF382,-4.232331261585432,0.7147082194466273
1092,DoRothEA::ZNF383,-3.3824727044787775,0.4279114874809613
1093,DoRothEA::ZNF384,4.912868708818169,0.3837249199752643
1094,DoRothEA::ZNF391,3.2066760497908167,0.3894968288007924
1095,DoRothEA::ZNF394,4.588201150256677,0.2712557320368033
1096,DoRothEA::ZNF396,-3.5020883837714063,0.31857443886619263
1097,DoRothEA::ZNF397,-3.7320829441680456,0.4037151270377286
1098,DoRothEA::ZNF398,4.095519147987645,0.3555064692439471
1099,DoRothEA::ZNF404,3.6502039347633066,0.427478075573648
1100,DoRothEA::ZNF407,4.393431842145635,0.35784211504306407
1101,DoRothEA::ZNF408,4.760540142062714,0.26844657504657593
1102,DoRothEA::ZNF41,3.940083025110697,0.3219717636056201
1103,DoRothEA::ZNF410,4.401676934236136,0.30276215080255986
1104,DoRothEA::ZNF414,4.82021719926697,0.27024825298729105
1105,DoRothEA::ZNF415,3.8290317921750883,0.4970386946218038
1106,DoRothEA::ZNF416,3.6068108524246214,0.34354493813213494
1107,DoRothEA::ZNF417,3.2727921111779414,0.5262717587968824
1108,DoRothEA::ZNF418,4.0290686619654075,0.33990517279400373
1109,DoRothEA::ZNF419,3.44204857703631,0.5376616109404914
1110,DoRothEA::ZNF420,3.390800156503557,0.4123137202665729
1111,DoRothEA::ZNF423,4.190378037233905,0.5969643836700341
1112,DoRothEA::ZNF425,3.595620125510046,0.3462620576233073
1113,DoRothEA::ZNF426,3.238014083759913,0.4424193500475414
1114,DoRothEA::ZNF429,3.170848133255751,0.38587993958054045
1115,DoRothEA::ZNF43,3.3670111592320753,0.4113165467914548
1116,DoRothEA::ZNF430,3.7151741803689093,0.3576246389078645
1117,DoRothEA::ZNF431,-3.777152884261531,0.41325360880264495
1118,DoRothEA::ZNF432,4.263642029509495,0.33483355586731
1119,DoRothEA::ZNF433,3.8021719472872566,0.42186017573455903
1120,DoRothEA::ZNF436,-4.105026864012977,0.31087383648024264
1121,DoRothEA::ZNF438,-3.8818965765112545,0.4666590442142486
1122,DoRothEA::ZNF439,3.4632896909930824,0.4466736415345747
1123,DoRothEA::ZNF44,3.747651538069905,0.40287108474026206
1124,DoRothEA::ZNF440,3.7850003825618335,0.3799434654272613
1125,DoRothEA::ZNF441,3.7153763700949565,0.36690159804466127
1126,DoRothEA::ZNF442,4.644574003033277,0.40576702667697706
1127,DoRothEA::ZNF443,3.3659434383085016,0.3512029770941416
1128,DoRothEA::ZNF444,4.4294280258600685,0.338098071762075
1129,DoRothEA::ZNF445,3.7554478265233295,0.4314729654531306
1130,DoRothEA::ZNF446,4.42216188078679,0.31185396068885735
1131,DoRothEA::ZNF449,4.319363141969251,0.3188554593543722
1132,DoRothEA::ZNF45,3.595223324919907,0.38722334218034005
1133,DoRothEA::ZNF451,4.237985602978115,0.3638813686904634
1134,DoRothEA::ZNF454,3.260806182531894,0.5314712327284609
1135,DoRothEA::ZNF460,4.370093057090114,0.3000798148951433
1136,DoRothEA::ZNF461,3.295548593811597,0.4839364995709421
1137,DoRothEA::ZNF462,3.531561259153016,0.4235792990221492
1138,DoRothEA::ZNF467,4.147358703158507,0.3872674444098982
1139,DoRothEA::ZNF468,4.349013657632063,0.29908460487029026
1140,DoRothEA::ZNF469,4.168254685636582,0.5823743549519942
1141,DoRothEA::ZNF470,2.865023412308986,0.6524747858809493
1142,DoRothEA::ZNF471,3.914290443299792,0.4258073352261596
1143,DoRothEA::ZNF48,4.618362439235913,0.32109002014276644
1144,DoRothEA::ZNF480,4.222682875368008,0.3214064582227871
1145,DoRothEA::ZNF483,4.510872400297953,0.34386093204246204
1146,DoRothEA::ZNF484,3.7008705377056703,0.38110235660240277
1147,DoRothEA::ZNF485,4.592619248766196,0.3306437170421237
1148,DoRothEA::ZNF487,3.642123179587831,0.3865289838106706
1149,DoRothEA::ZNF490,4.362081964415242,0.30264965608743566
1150,DoRothEA::ZNF491,3.261883389903755,0.41578288585082873
1151,DoRothEA::ZNF493,3.5653397083323823,0.46873318913006135
1152,DoRothEA::ZNF496,4.304960226288749,0.40465464913915916
1153,DoRothEA::ZNF497,3.7520715723291365,0.39116685806896156
1154,DoRothEA::ZNF500,4.035160764374522,0.33736176555453185
1155,DoRothEA::ZNF501,3.09028489011806,0.4013910304120029
1156,DoRothEA::ZNF502,3.9805481449173516,0.32285223841525496
1157,DoRothEA::ZNF506,4.029394470833628,0.42185615466759047
1158,DoRothEA::ZNF507,3.8645702206030625,0.38473734570696616
1159,DoRothEA::ZNF510,3.397777382569606,0.42391796013581023
1160,DoRothEA::ZNF511,5.100662454154107,0.2743636306613882
1161,DoRothEA::ZNF512,3.9858768672990954,0.36403292215404387
1162,DoRothEA::ZNF512B,4.370877810489587,0.33442543934381724
1163,DoRothEA::ZNF513,5.417059958215116,0.25057300182442727
1164,DoRothEA::ZNF514,4.0508605599304275,0.45458494967867846
1165,DoRothEA::ZNF516,3.9752541496512497,0.40451191280249055
1166,DoRothEA::ZNF517,4.19582778194693,0.33540814148752884
1167,DoRothEA::ZNF518A,3.5131367485272085,0.4078743116487364
1168,DoRothEA::ZNF518B,4.26802790645851,0.3629565813144187
1169,DoRothEA::ZNF519,3.4265299978376937,0.41021241890639654
1170,DoRothEA::ZNF521,3.326996551240712,0.791291604258899
1171,DoRothEA::ZNF524,5.188559328973847,0.24346866831900715
1172,DoRothEA::ZNF525,3.5319482806803193,0.40293141041680525
1173,DoRothEA::ZNF526,4.446469907015742,0.3177756531548516
1174,DoRothEA::ZNF527,3.089022840833327,0.49594316937050753
1175,DoRothEA::ZNF528,4.1675205651446054,0.32542653840184527
1176,DoRothEA::ZNF529,4.148581835240324,0.4173145646078591
1177,DoRothEA::ZNF530,4.021412162620895,0.36164465716115374
1178,DoRothEA::ZNF532,3.7437610196188382,0.5578293965073824
1179,DoRothEA::ZNF536,3.3956140473853917,0.7802283191884483
1180,DoRothEA::ZNF540,-4.068118021737924,0.4417027291932261
1181,DoRothEA::ZNF541,3.5503853804737027,0.4362819675804985
1182,DoRothEA::ZNF543,2.5039317483934282,0.6865500719541913
1183,DoRothEA::ZNF544,3.696313009344199,0.3671283269723856
1184,DoRothEA::ZNF546,3.2846019440160754,0.4414771634961643
1185,DoRothEA::ZNF547,4.090834189917263,0.3045958814246644
1186,DoRothEA::ZNF548,3.97122894417826,0.4169804163834503
1187,DoRothEA::ZNF549,3.845913193189057,0.3395827665284006
1188,DoRothEA::ZNF550,3.2313874429321157,0.4772844567597271
1189,DoRothEA::ZNF551,3.060619923579646,0.5006338835023733
1190,DoRothEA::ZNF552,3.9665373599287945,0.41243088355469143
1191,DoRothEA::ZNF554,4.041492432584957,0.28919564485448407
1192,DoRothEA::ZNF555,3.4756526005888126,0.4510765657981252
1193,DoRothEA::ZNF556,5.050554215665075,0.3330093825542479
1194,DoRothEA::ZNF557,3.8126698541661916,0.33833592025660825
1195,DoRothEA::ZNF558,4.402993061410662,0.37044276638783796
1196,DoRothEA::ZNF559,3.3261943081452405,0.430903768251608
1197,DoRothEA::ZNF561,4.204134975516859,0.2930505345768515
1198,DoRothEA::ZNF562,4.408481597178363,0.3327053397406529
1199,DoRothEA::ZNF563,4.124456229472833,0.2861070658382667
1200,DoRothEA::ZNF565,4.225259340817157,0.3751686410518857
1201,DoRothEA::ZNF566,3.4482591667410114,0.4621720514884731
1202,DoRothEA::ZNF567,3.597180896303566,0.4136001935715876
1203,DoRothEA::ZNF568,-3.3188202661822075,0.46642109577973523
1204,DoRothEA::ZNF569,3.703695422564495,0.40259633527116206
1205,DoRothEA::ZNF57,4.135554271473581,0.32368951449250544
1206,DoRothEA::ZNF570,3.3066580582958864,0.4517724133738697
1207,DoRothEA::ZNF571,3.4247250832316825,0.5033415231353392
1208,DoRothEA::ZNF572,2.832117513718227,0.3905491434942505
1209,DoRothEA::ZNF573,3.440649754661433,0.4478918659447049
1210,DoRothEA::ZNF574,4.326323469464786,0.33474124230933067
1211,DoRothEA::ZNF575,4.370012059694148,0.3492882740047358
1212,DoRothEA::ZNF576,5.116953770985484,0.2689704607402206
1213,DoRothEA::ZNF577,4.2468300948642455,0.4294129725088336
1214,DoRothEA::ZNF578,3.97284102060844,1.0334939122125066
1215,DoRothEA::ZNF579,5.053964638751146,0.2903992819707578
1216,DoRothEA::ZNF580,4.967097847090841,0.30713657942136513
1217,DoRothEA::ZNF581,6.14357815877414,0.21800502341197492
1218,DoRothEA::ZNF582,4.030524140430911,0.31612632101144755
1219,DoRothEA::ZNF583,3.962634461363133,0.4044915223085219
1220,DoRothEA::ZNF584,4.158446873740026,0.39111739227381626
1221,DoRothEA::ZNF585A,3.2257939716809196,0.48371733676633444
1222,DoRothEA::ZNF585B,2.896021789699415,0.5048144759894145
1223,DoRothEA::ZNF586,4.333719946025515,0.2894603066117871
1224,DoRothEA::ZNF587,3.869258263399006,0.3951693350426962
1225,DoRothEA::ZNF589,4.2029351167594715,0.3903348368317308
1226,DoRothEA::ZNF592,4.226033693163232,0.4250567528783233
1227,DoRothEA::ZNF594,3.185688395309268,0.4166144669911568
1228,DoRothEA::ZNF595,4.942910034028778,0.3663499455023211
1229,DoRothEA::ZNF596,3.54177435619776,0.36587997587903015
1230,DoRothEA::ZNF597,3.8000375223691045,0.36227887008303766
1231,DoRothEA::ZNF599,3.4430212206606585,0.3926305182087403
1232,DoRothEA::ZNF600,4.244894153932426,0.38340304000068065
1233,DoRothEA::ZNF605,3.352829484821504,0.45321467195039195
1234,DoRothEA::ZNF606,-3.385044109562295,0.4029495199299143
1235,DoRothEA::ZNF607,3.113335120112814,0.45236004116406076
1236,DoRothEA::ZNF610,3.3776853532875366,0.388020450937137
1237,DoRothEA::ZNF611,3.5900826701056885,0.42468779689341823
1238,DoRothEA::ZNF613,3.4087575353988506,0.3698852576472449
1239,DoRothEA::ZNF614,3.8520578701638564,0.38578480641578516
1240,DoRothEA::ZNF615,3.4404819887113005,0.4427680431745786
1241,DoRothEA::ZNF616,3.4254047504988163,0.3580028310804309
1242,DoRothEA::ZNF618,3.5243441396679867,0.44827662094549037
1243,DoRothEA::ZNF619,3.444806612950433,0.33803650102233695
1244,DoRothEA::ZNF620,2.535396931976654,0.544604095375455
1245,DoRothEA::ZNF621,3.8051358283522165,0.4178072702043771
1246,DoRothEA::ZNF623,3.505160936116231,0.36368932922907327
1247,DoRothEA::ZNF624,3.4481987983039235,0.35351373718466994
1248,DoRothEA::ZNF626,3.2728985757101556,0.42765381574405903
1249,DoRothEA::ZNF627,3.831537190888644,0.3374394724718339
1250,DoRothEA::ZNF628,4.852172180943035,0.30267972495483647
1251,DoRothEA::ZNF629,4.83312768815354,0.2890003443723185
1252,DoRothEA::ZNF639,-5.071933660451423,0.3450771021003296
1253,DoRothEA::ZNF641,3.8177514623724047,0.37842130257374434
1254,DoRothEA::ZNF644,4.29774838455813,0.33877600010869746
1255,DoRothEA::ZNF646,4.088992450727838,0.3318033169914155
1256,DoRothEA::ZNF649,-4.873551806222317,0.3306207968488808
1257,DoRothEA::ZNF652,3.701764185395518,0.362134588591609
1258,DoRothEA::ZNF653,-4.748112023571151,0.3022519146331978
1259,DoRothEA::ZNF654,4.015534518337059,0.3557253957004049
1260,DoRothEA::ZNF655,4.508811856772602,0.3462924925333913
1261,DoRothEA::ZNF658,-3.243115849367076,0.3743039895520928
1262,DoRothEA::ZNF660,2.893911213263778,0.624614232519807
1263,DoRothEA::ZNF662,3.756900378747571,0.3968242209868559
1264,DoRothEA::ZNF664,4.533209310187772,0.3376245871476966
1265,DoRothEA::ZNF665,3.0247120833201433,0.520834813853813
1266,DoRothEA::ZNF667,4.254854071847496,0.3340738773790646
1267,DoRothEA::ZNF668,4.986560119631759,0.31380918871163416
1268,DoRothEA::ZNF669,4.383189208951491,0.3519443736477264
1269,DoRothEA::ZNF670,4.290440313292721,0.36035621442899085
1270,DoRothEA::ZNF671,3.0333210308486582,0.5348615081450162
1271,DoRothEA::ZNF672,5.247522638726473,0.2713913247435088
1272,DoRothEA::ZNF674,3.2255735871384865,0.4182842362712889
1273,DoRothEA::ZNF675,3.5310229364698467,0.37475471184772746
1274,DoRothEA::ZNF676,1.3364573110893032,1.3777503355606275
1275,DoRothEA::ZNF677,3.358130400440413,0.49016059009346374
1276,DoRothEA::ZNF678,3.62601901844057,0.38576932458859864
1277,DoRothEA::ZNF680,3.96799495248433,0.31876177176469167
