,feature,mean,scale
860,DoRothEA::ZBED2,4.174396174311309,0.49439647205275883
861,DoRothEA::ZBED3,5.112485502121641,0.14473611442763876
862,DoRothEA::ZBED4,5.362024423221543,0.14750912731671573
863,DoRothEA::ZBED5,4.86980081158299,0.17780197206136783
864,DoRothEA::ZBED6,-5.803230979244104,0.1045300465398197
865,DoRothEA::ZBTB1,-5.028720136299344,0.19483992027195446
866,DoRothEA::ZBTB11,5.98196456487754,0.1635770671017736
867,DoRothEA::ZBTB12,4.6575039246467815,0.31510736452240246
868,DoRothEA::ZBTB14,4.819128173013594,0.13055811098289488
869,DoRothEA::ZBTB16,3.757906647807638,0.28221806474777955
870,DoRothEA::ZBTB17,5.468023085210075,0.07166701795442407
871,DoRothEA::ZBTB18,-5.070050058078434,0.0431633806646567
872,DoRothEA::ZBTB2,6.057068739298743,0.1447206241029764
873,DoRothEA::ZBTB20,5.13843748231966,0.1686136557861346
874,DoRothEA::ZBTB21,5.664514482504151,0.2827262204093554
875,DoRothEA::ZBTB22,5.289714888820282,0.11001065819172336
876,DoRothEA::ZBTB24,5.221156896465363,0.12482922032175037
877,DoRothEA::ZBTB25,4.835809881480759,0.19473067134129393
878,DoRothEA::ZBTB26,4.595498343978142,0.25387835073920456
879,DoRothEA::ZBTB32,5.1702343907860175,0.32739343728881715
880,DoRothEA::ZBTB33,5.34813177746346,0.17283584618726092
881,DoRothEA::ZBTB34,5.274145901094388,0.13194154362942145
882,DoRothEA::ZBTB37,4.761949671459009,0.15789955308221507
883,DoRothEA::ZBTB38,5.413925329388206,0.08526102829037431
884,DoRothEA::ZBTB39,5.252570319216796,0.16921660157595256
885,DoRothEA::ZBTB4,-5.008923444491688,0.1064711830897027
886,DoRothEA::ZBTB40,5.437117136329018,0.13708010701351311
887,DoRothEA::ZBTB41,4.854756820415698,0.1195808674586304
888,DoRothEA::ZBTB42,5.329438327276246,0.14247977917569013
889,DoRothEA::ZBTB43,5.548060842818975,0.23550479562565038
890,DoRothEA::ZBTB44,5.373760384562153,0.112998618562382
891,DoRothEA::ZBTB45,5.383906037194903,0.16046573641117262
892,DoRothEA::ZBTB46,4.7765560633353825,0.12727989461106404
893,DoRothEA::ZBTB47,5.219367698674629,0.15294721074602188
894,DoRothEA::ZBTB48,4.9975866638345945,0.1478734845299722
895,DoRothEA::ZBTB49,4.478517611343016,0.21017241807622983
896,DoRothEA::ZBTB5,5.376888895303524,0.2009531363526259
897,DoRothEA::ZBTB6,5.111236553717484,0.10694198311703491
898,DoRothEA::ZBTB7A,-5.70120356870852,0.16467268191399015
899,DoRothEA::ZBTB7B,-5.300739463998756,0.07620204539590221
900,DoRothEA::ZBTB7C,4.956318666615696,0.07148408081433225
901,DoRothEA::ZBTB8B,5.040907953432706,0.23397169336969173
902,DoRothEA::ZC3H8,-5.267417770348464,0.13857816953294433
903,DoRothEA::ZEB1,-5.917821782178217,0.31541584272620604
904,DoRothEA::ZEB2,-5.344567110846423,0.19493565673099375
905,DoRothEA::ZFAT,5.577506423856671,0.19359222027283277
906,DoRothEA::ZFHX2,4.157962497851922,0.28974134132766094
907,DoRothEA::ZFHX3,5.108020384702996,0.1310766901666976
908,DoRothEA::ZFHX4,4.248103364847763,0.20020509266473258
909,DoRothEA::ZFP1,5.279446001914136,0.09392760665086426
910,DoRothEA::ZFP14,4.188341335805822,0.25795558120321505
911,DoRothEA::ZFP2,4.0473954162970776,0.26088794174454033
912,DoRothEA::ZFP28,4.909261630272616,0.07634677877422814
913,DoRothEA::ZFP3,4.282565132089246,0.26471950552579165
914,DoRothEA::ZFP30,4.364897858153163,0.18140787297991648
915,DoRothEA::ZFP37,4.10083451202263,0.23597146551402273
916,DoRothEA::ZFP41,4.804864779217969,0.18276395951637045
917,DoRothEA::ZFP42,5.487995420421163,0.08360004494071041
918,DoRothEA::ZFP62,4.329063615545229,0.30699069482665725
919,DoRothEA::ZFP64,4.653004916818213,0.2760936181038457
920,DoRothEA::ZFP69,4.181558384409869,0.2918903583736021
921,DoRothEA::ZFP69B,5.2253443487205855,0.25720287574679407
922,DoRothEA::ZFP82,4.884106376709099,0.11817437158513973
923,DoRothEA::ZFP90,4.449446487505893,0.2219202130515276
924,DoRothEA::ZFP91,5.895039819671395,0.08681393007070397
925,DoRothEA::ZFP92,5.00314930064435,0.1680093876487013
926,DoRothEA::ZFPM1,5.505253596439783,0.0967172956210969
927,DoRothEA::ZFPM2,4.193996471878328,0.2019586943522913
928,DoRothEA::ZFX,6.10499004127818,0.08857243390460297
929,DoRothEA::ZFY,6.446216407355021,0.2567919671545248
930,DoRothEA::ZGLP1,-4.587425230100649,0.18519136220600413
931,DoRothEA::ZGPAT,-5.423123473061592,0.11078327518198731
932,DoRothEA::ZHX1,-5.522491927464055,0.11119410089829629
933,DoRothEA::ZHX2,-5.504074897285647,0.0867784896853122
934,DoRothEA::ZHX3,-5.191513718336119,0.08519393880495478
935,DoRothEA::ZIC1,5.170383076756465,0.044059349123055966
936,DoRothEA::ZIC2,0.06239509665252241,1.1144770131519541
937,DoRothEA::ZIC3,5.105803336498034,0.047314346869000226
938,DoRothEA::ZIC4,5.185055791293415,0.06294789961715748
939,DoRothEA::ZIC5,0.0,1.0
940,DoRothEA::ZIK1,4.1273450991154546,0.26984130075828294
941,DoRothEA::ZIM3,5.204923416711418,0.07644000335643697
942,DoRothEA::ZKSCAN1,5.016623327167881,0.19804238679984829
943,DoRothEA::ZKSCAN2,4.941373095393372,0.18482139559460237
944,DoRothEA::ZKSCAN3,3.9339502929884826,0.31099575463027296
945,DoRothEA::ZKSCAN4,4.067179849853117,0.28559328360317254
946,DoRothEA::ZKSCAN5,4.614668991529695,0.22575706020941474
947,DoRothEA::ZKSCAN7,3.7325349430331114,0.4060999088093814
948,DoRothEA::ZKSCAN8,5.321482902071719,0.1660860095188721
949,DoRothEA::ZNF10,4.727545806925295,0.20618145407248054
950,DoRothEA::ZNF100,4.713397953240702,0.12787011814318525
951,DoRothEA::ZNF101,5.231087885909965,0.12184447664303967
952,DoRothEA::ZNF107,4.6743440058291545,0.17467280715070604
953,DoRothEA::ZNF112,3.545758781235267,0.36943990725832404
954,DoRothEA::ZNF117,4.872749820094792,0.20789150041839455
955,DoRothEA::ZNF121,5.295341989143969,0.09727218243417235
956,DoRothEA::ZNF124,5.252108311055489,0.11864005685601771
957,DoRothEA::ZNF131,5.365823630058858,0.11317773211209432
958,DoRothEA::ZNF132,3.6466630612641104,0.45021906882417717
959,DoRothEA::ZNF133,4.452226082328409,0.2296454486826469
960,DoRothEA::ZNF134,5.167424048413596,0.10263557353076867
961,DoRothEA::ZNF135,4.0876918188713285,0.34481791201905515
962,DoRothEA::ZNF136,4.966213811730717,0.10255507700789825
963,DoRothEA::ZNF138,4.191212502494772,0.24198029785882133
964,DoRothEA::ZNF14,4.108140365056914,0.27518274452962044
965,DoRothEA::ZNF140,4.834716432916958,0.09520597645306107
966,DoRothEA::ZNF141,5.02002118631316,0.22400001984219733
967,DoRothEA::ZNF142,5.268016437012364,0.13639572843614078
968,DoRothEA::ZNF143,5.608007518796993,0.1463612020678143
969,DoRothEA::ZNF146,5.481419594655776,0.10015292878563135
970,DoRothEA::ZNF148,-6.83541018387553,0.7081407874774737
971,DoRothEA::ZNF154,5.314596888260255,0.2216411604900124
972,DoRothEA::ZNF155,5.091391416327134,0.19788684347034957
973,DoRothEA::ZNF16,5.705840745979359,0.17528829702814366
974,DoRothEA::ZNF160,5.195035360678926,0.18562370378900625
975,DoRothEA::ZNF165,5.24011391872778,0.13025777501980884
976,DoRothEA::ZNF169,4.614402786355094,0.23539396620986022
977,DoRothEA::ZNF17,3.935484334147701,0.23253570079600724
978,DoRothEA::ZNF174,-4.519048727483913,0.24477665884910269
979,DoRothEA::ZNF175,5.281593690424943,0.17447225763570542
980,DoRothEA::ZNF18,4.625884728933104,0.11000776156214724
981,DoRothEA::ZNF180,4.31594532674343,0.22704198365355657
982,DoRothEA::ZNF181,4.075383381075203,0.31007760108179194
983,DoRothEA::ZNF182,4.608089393603897,0.24230716912709724
984,DoRothEA::ZNF184,4.578541708421854,0.21229097194789276
985,DoRothEA::ZNF189,4.769922690899227,0.1483155697332668
986,DoRothEA::ZNF19,3.5107227984703226,0.32171134583402045
987,DoRothEA::ZNF195,4.8180525845226665,0.13966314915888153
988,DoRothEA::ZNF197,5.277787064420727,0.06888108139012428
989,DoRothEA::ZNF2,3.9270667905660996,0.34634542110607996
990,DoRothEA::ZNF200,4.821127851915626,0.1966614536512432
991,DoRothEA::ZNF202,-4.891260349951528,0.2083401067671135
992,DoRothEA::ZNF205,4.930220383880493,0.14344413072084214
993,DoRothEA::ZNF207,5.9200979785478545,0.1480956015434331
994,DoRothEA::ZNF208,3.444775106082037,0.48589876368002916
995,DoRothEA::ZNF211,4.366091500956818,0.26703031848676634
996,DoRothEA::ZNF212,4.616906727869552,0.18088175909466386
997,DoRothEA::ZNF213,5.02945666854548,0.17551558084298388
998,DoRothEA::ZNF214,4.511052378707259,0.15384429778075648
999,DoRothEA::ZNF215,4.842434005069531,0.2748609244619123
1000,DoRothEA::ZNF217,5.70473631036573,0.38916294530998663
1001,DoRothEA::ZNF219,5.2307611177315705,0.09642725682090653
1002,DoRothEA::ZNF22,5.6450113115632305,0.09431789984700188
1003,DoRothEA::ZNF221,4.493008425066109,0.3022649736568208
1004,DoRothEA::ZNF222,3.789302430243024,0.2830982172320407
1005,DoRothEA::ZNF223,3.082468961181833,0.5348732355089196
1006,DoRothEA::ZNF224,-4.916663972519701,0.201829926355181
1007,DoRothEA::ZNF225,3.8083366775215723,0.28522306125064634
1008,DoRothEA::ZNF226,4.499732772219021,0.23645029558978312
1009,DoRothEA::ZNF227,4.90014658608718,0.16905757746290312
1010,DoRothEA::ZNF229,4.220920084865629,0.2619410928378886
1011,DoRothEA::ZNF23,5.032519316866751,0.22461640987396045
1012,DoRothEA::ZNF230,4.508970057971592,0.24077279423986161
1013,DoRothEA::ZNF232,4.3856834826339774,0.30656432372238007
1014,DoRothEA::ZNF233,3.7882927032199016,0.37647601857323587
1015,DoRothEA::ZNF234,4.583945685997171,0.26466616642195473
1016,DoRothEA::ZNF235,4.189297072564399,0.29652409095748145
1017,DoRothEA::ZNF236,4.6001844803841285,0.18747745503828833
1018,DoRothEA::ZNF239,4.989611133202796,0.3115202784909052
1019,DoRothEA::ZNF24,-4.317687955608748,0.2275491768893554
1020,DoRothEA::ZNF248,4.323998780830464,0.28044786352142376
1021,DoRothEA::ZNF25,4.89531491019722,0.08389134626978313
1022,DoRothEA::ZNF250,4.820261762818949,0.10584756644687464
1023,DoRothEA::ZNF251,4.610696629761499,0.24117644931151572
1024,DoRothEA::ZNF253,4.021798580818466,0.2760533169418232
1025,DoRothEA::ZNF254,4.69852516311539,0.1517425887886066
1026,DoRothEA::ZNF256,-4.20197171145686,0.3767976773925993
1027,DoRothEA::ZNF257,5.078160022351442,0.07113259376895614
1028,DoRothEA::ZNF26,4.902020059148772,0.22342293473577726
1029,DoRothEA::ZNF260,4.685736773865356,0.12017582635688986
1030,DoRothEA::ZNF263,-5.0321493075524195,0.10103768576783236
1031,DoRothEA::ZNF264,4.967892130425787,0.07749823750037003
1032,DoRothEA::ZNF266,5.452176282289884,0.2537491860725749
1033,DoRothEA::ZNF267,5.728134438412123,0.17200219934755148
1034,DoRothEA::ZNF268,-4.430141559129458,0.14995172217796654
1035,DoRothEA::ZNF273,4.424919313359907,0.26397010918168756
1036,DoRothEA::ZNF274,-4.447558698727016,0.28109130655217496
1037,DoRothEA::ZNF275,5.4618838096863875,0.11846665087048172
1038,DoRothEA::ZNF276,5.109694227748805,0.1407681821966026
1039,DoRothEA::ZNF277,5.971499450163574,0.10655942904430989
1040,DoRothEA::ZNF28,4.78343985618074,0.24852743396381924
1041,DoRothEA::ZNF280B,4.389642774908721,0.27824285895129275
1042,DoRothEA::ZNF280C,4.928344729740283,0.134136634813281
1043,DoRothEA::ZNF280D,4.524593735447164,0.1792465035806517
1044,DoRothEA::ZNF281,-5.685746468328639,0.10702373252835819
1045,DoRothEA::ZNF282,5.158419688046996,0.10242099236746029
1046,DoRothEA::ZNF283,4.6137043776165125,0.20287895600859582
1047,DoRothEA::ZNF284,4.252955941649603,0.24960778453767604
1048,DoRothEA::ZNF285,3.3670279710186763,0.5704353203302286
1049,DoRothEA::ZNF286A,4.799672344353079,0.1462280243635666
1050,DoRothEA::ZNF286B,4.384384724186705,0.18048719958773513
1051,DoRothEA::ZNF287,4.930276902567104,0.1564620799131593
1052,DoRothEA::ZNF292,5.159734755176962,0.13757532822185084
1053,DoRothEA::ZNF296,5.001760870908979,0.10441733184989327
1054,DoRothEA::ZNF3,5.171068085539501,0.15793275332446796
1055,DoRothEA::ZNF30,4.004010176527857,0.2932932783423766
1056,DoRothEA::ZNF300,-4.720852278607651,0.18832112850063684
1057,DoRothEA::ZNF302,4.508516946932788,0.26570412767911633
1058,DoRothEA::ZNF304,-4.915714533859401,0.3021375425621699
1059,DoRothEA::ZNF311,4.084904602484915,0.3597213991647479
1060,DoRothEA::ZNF316,5.3912239757810365,0.12979213523338948
1061,DoRothEA::ZNF317,5.362155656243591,0.1147505958435445
1062,DoRothEA::ZNF318,5.722615673015443,0.13106826760561446
1063,DoRothEA::ZNF319,4.882988192018654,0.19559056473677097
1064,DoRothEA::ZNF32,5.458911901394221,0.15337738260688813
1065,DoRothEA::ZNF320,4.631875843111304,0.16157051506789766
1066,DoRothEA::ZNF322,4.9279063892286326,0.10513984334018103
1067,DoRothEA::ZNF324,5.355904946876046,0.07918108098441855
1068,DoRothEA::ZNF324B,5.199895104256969,0.21015049485692555
1069,DoRothEA::ZNF329,4.8144808204737,0.14932414336316346
1070,DoRothEA::ZNF331,5.301168005858337,0.19491782500559188
1071,DoRothEA::ZNF333,5.23209657807886,0.19894143471878348
1072,DoRothEA::ZNF334,3.887643669128817,0.32274076984774974
1073,DoRothEA::ZNF335,5.38003656050334,0.10738632025132985
1074,DoRothEA::ZNF337,5.165993718606956,0.2632433893347576
1075,DoRothEA::ZNF33A,5.014539296338347,0.10868448278797956
1076,DoRothEA::ZNF33B,4.646117820244757,0.17919438910660176
1077,DoRothEA::ZNF34,5.1886541561132855,0.16809746358068256
1078,DoRothEA::ZNF341,5.0347024138010985,0.15903263890371322
1079,DoRothEA::ZNF343,5.3648482802531445,0.16495535033711115
1080,DoRothEA::ZNF345,4.656259739170043,0.2362212204048669
1081,DoRothEA::ZNF347,4.5799887083546285,0.18113478936359184
1082,DoRothEA::ZNF35,5.312908638482896,0.165838108172121
1083,DoRothEA::ZNF350,5.084979381237923,0.0884105243073781
1084,DoRothEA::ZNF354A,4.876590425593082,0.09184018459244776
1085,DoRothEA::ZNF354B,5.082033168114192,0.18684316315876523
1086,DoRothEA::ZNF354C,-4.815534929969903,0.13784488799919778
1087,DoRothEA::ZNF358,5.369002178383899,0.08006400487580119
1088,DoRothEA::ZNF362,4.903251199895841,0.12036303859967151
1089,DoRothEA::ZNF366,4.737674310756602,0.3098812556952377
1090,DoRothEA::ZNF37A,4.836030361169073,0.172896188253277
1091,DoRothEA::ZNF382,-6.412666980983812,0.41710585208478107
1092,DoRothEA::ZNF383,-4.520687441219813,0.19533769132294196
1093,DoRothEA::ZNF384,5.7293450697110515,0.12517592383337925
1094,DoRothEA::ZNF391,3.9132518796992484,0.31800426722204256
1095,DoRothEA::ZNF394,5.617734944240014,0.20248029655024172
1096,DoRothEA::ZNF396,-4.423828956254698,0.17589572182772903
1097,DoRothEA::ZNF397,-4.729428427331435,0.18034984442997315
1098,DoRothEA::ZNF398,5.137478856608797,0.14166333633613395
1099,DoRothEA::ZNF404,4.231136660604836,0.3646431508745891
1100,DoRothEA::ZNF407,5.5125538658084166,0.1398109214735091
1101,DoRothEA::ZNF408,5.427102209200512,0.11220503079558683
1102,DoRothEA::ZNF41,4.815946084442086,0.14854925159415716
1103,DoRothEA::ZNF410,5.259598614902102,0.08545468064933916
1104,DoRothEA::ZNF414,5.210120325605104,0.14459058385443543
1105,DoRothEA::ZNF415,4.362837661124603,0.2854614106942261
1106,DoRothEA::ZNF416,4.662212724967079,0.2505996710787624
1107,DoRothEA::ZNF417,4.667390762117687,0.24626063902168352
1108,DoRothEA::ZNF418,4.80238601767771,0.0885546398225959
1109,DoRothEA::ZNF419,4.322014310674764,0.2819007080636257
1110,DoRothEA::ZNF420,4.2868669976241325,0.24670878269810273
1111,DoRothEA::ZNF423,5.067525996839316,0.1248587643223575
1112,DoRothEA::ZNF425,4.360111386138614,0.29910087824204135
1113,DoRothEA::ZNF426,4.879801024503995,0.2281573983757614
1114,DoRothEA::ZNF429,3.9873344932470496,0.3749012913564914
1115,DoRothEA::ZNF43,4.343267242036436,0.1499102397450786
1116,DoRothEA::ZNF430,5.224502323701758,0.10084520602283481
1117,DoRothEA::ZNF431,-4.833318931223479,0.15627090031409233
1118,DoRothEA::ZNF432,4.92308990297526,0.2308756310451362
1119,DoRothEA::ZNF433,4.417073651242676,0.2513058627658248
1120,DoRothEA::ZNF436,-4.983348833904917,0.07038323483468734
1121,DoRothEA::ZNF438,-4.808160929377742,0.17111037764893117
1122,DoRothEA::ZNF439,4.45028340290475,0.2252733773384225
1123,DoRothEA::ZNF44,4.367540172921696,0.20106710689816823
1124,DoRothEA::ZNF440,4.528603073382399,0.09393372732428366
1125,DoRothEA::ZNF441,4.679451660457796,0.13702539538500697
1126,DoRothEA::ZNF442,5.375770219879131,0.2091186297520238
1127,DoRothEA::ZNF443,3.911047833354764,0.2996894483327532
1128,DoRothEA::ZNF444,4.981420379410113,0.14575871598850604
1129,DoRothEA::ZNF445,4.886590185804295,0.16793701528439586
1130,DoRothEA::ZNF446,5.134765348584548,0.13642677424704447
1131,DoRothEA::ZNF449,5.068438278776857,0.07171401378359993
1132,DoRothEA::ZNF45,4.789845238553872,0.17176539514785777
1133,DoRothEA::ZNF451,5.365033458233041,0.149088329782491
1134,DoRothEA::ZNF454,3.3848097595473834,0.4518620600415951
1135,DoRothEA::ZNF460,5.526064232796906,0.24549029197436628
1136,DoRothEA::ZNF461,4.27022050556704,0.21031850423465862
1137,DoRothEA::ZNF462,4.4346308345120224,0.2046452933402107
1138,DoRothEA::ZNF467,5.340103419072066,0.1046257199409398
1139,DoRothEA::ZNF468,5.236417005946846,0.12910435917534202
1140,DoRothEA::ZNF469,5.5616564020271335,0.2155935594160672
1141,DoRothEA::ZNF470,3.787375631440695,0.4095239051745232
1142,DoRothEA::ZNF471,4.721943856039739,0.24246561576252829
1143,DoRothEA::ZNF48,5.304790270056905,0.11268663163093628
1144,DoRothEA::ZNF480,4.7754902404526165,0.20890705330435813
1145,DoRothEA::ZNF483,5.3303960396039605,0.15602819276947757
1146,DoRothEA::ZNF484,4.859042506291445,0.12396449574432461
1147,DoRothEA::ZNF485,4.670895639874547,0.33381314515072075
1148,DoRothEA::ZNF487,4.195936181046676,0.2323798371761407
1149,DoRothEA::ZNF490,4.9180636953446895,0.07025283689940143
1150,DoRothEA::ZNF491,3.8169099308358097,0.3124171717920437
1151,DoRothEA::ZNF493,4.418378452463187,0.3248218038011751
1152,DoRothEA::ZNF496,5.049267035527082,0.18512195974886525
1153,DoRothEA::ZNF497,4.266534473665284,0.2409986613085347
1154,DoRothEA::ZNF500,4.831159997327067,0.17248066054737252
1155,DoRothEA::ZNF501,4.039786692955009,0.2670495020923871
1156,DoRothEA::ZNF502,4.781256511894576,0.10565941761276554
1157,DoRothEA::ZNF506,4.818519476608172,0.21077221287095607
1158,DoRothEA::ZNF507,5.0799722604354365,0.12080695303316329
1159,DoRothEA::ZNF510,4.661330920365899,0.1761053556219656
1160,DoRothEA::ZNF511,5.182143099418308,0.12605256239932136
1161,DoRothEA::ZNF512,4.547543572214364,0.20627043152444272
1162,DoRothEA::ZNF512B,5.029187615904448,0.14780675857958173
1163,DoRothEA::ZNF513,5.723143493432438,0.08949188454739318
1164,DoRothEA::ZNF514,4.877537516817884,0.29835902083560517
1165,DoRothEA::ZNF516,5.197845964319935,0.16817569751815664
1166,DoRothEA::ZNF517,4.857140749369054,0.1716749099470412
1167,DoRothEA::ZNF518A,4.39906923686619,0.2263389260452773
1168,DoRothEA::ZNF518B,5.530643595239124,0.1105416649183579
1169,DoRothEA::ZNF519,4.234409476661952,0.2122059525651105
1170,DoRothEA::ZNF521,4.402952677308547,0.21848336685746084
1171,DoRothEA::ZNF524,5.5839989396633625,0.1246267047182937
1172,DoRothEA::ZNF525,4.52558183538316,0.21677394172732042
1173,DoRothEA::ZNF526,5.030872826198876,0.25699283808847867
1174,DoRothEA::ZNF527,3.85652104905147,0.2549107208221709
1175,DoRothEA::ZNF528,5.064780087777685,0.08050733789134058
1176,DoRothEA::ZNF529,4.984232206972659,0.2368349618475558
1177,DoRothEA::ZNF530,4.704392285589744,0.1807001836117417
1178,DoRothEA::ZNF532,4.771633782225762,0.13770631115838794
1179,DoRothEA::ZNF536,3.6882380278844216,0.49737164148825413
1180,DoRothEA::ZNF540,-4.8655615453728664,0.26070452322901816
1181,DoRothEA::ZNF541,4.48989754960052,0.24743765266106618
1182,DoRothEA::ZNF543,3.9996400054752024,0.3749244887233476
1183,DoRothEA::ZNF544,4.155409630404034,0.2614738670219478
1184,DoRothEA::ZNF546,4.112095507509935,0.31447861313883035
1185,DoRothEA::ZNF547,4.804587943266376,0.0697501160638824
1186,DoRothEA::ZNF548,5.422157251019219,0.1917965696195246
1187,DoRothEA::ZNF549,4.729320876448546,0.08870672160451094
1188,DoRothEA::ZNF550,4.271523584035422,0.2602745334089631
1189,DoRothEA::ZNF551,4.310505281531192,0.29980126848800936
1190,DoRothEA::ZNF552,4.658756702082168,0.10484917748213234
1191,DoRothEA::ZNF554,4.807491605212866,0.08933822552135566
1192,DoRothEA::ZNF555,4.7936130755932735,0.22494766422286094
1193,DoRothEA::ZNF556,5.163045333589049,0.21193449076977663
1194,DoRothEA::ZNF557,4.437349182592678,0.2449176339988298
1195,DoRothEA::ZNF558,5.1080605912703945,0.2004360801879844
1196,DoRothEA::ZNF559,4.155609784507862,0.2555347810854523
1197,DoRothEA::ZNF561,4.84425801051866,0.23534128215187655
1198,DoRothEA::ZNF562,5.271144390605962,0.10810048462720004
1199,DoRothEA::ZNF563,4.852357232627288,0.05848874440021538
1200,DoRothEA::ZNF565,4.376608824645531,0.22878485253504113
1201,DoRothEA::ZNF566,4.501206249196349,0.18962659193235992
1202,DoRothEA::ZNF567,4.797185407826497,0.18057287773136244
1203,DoRothEA::ZNF568,-4.458725963505442,0.1887999905431751
1204,DoRothEA::ZNF569,4.461231330760195,0.19780524183179532
1205,DoRothEA::ZNF57,4.705968789548128,0.09993889118768763
1206,DoRothEA::ZNF570,4.511633043003548,0.18699417064197585
1207,DoRothEA::ZNF571,4.373178495419635,0.235348967407549
1208,DoRothEA::ZNF572,3.435946172081997,0.37519781108984107
1209,DoRothEA::ZNF573,4.998214851485149,0.1714141889643382
1210,DoRothEA::ZNF574,5.362063377216843,0.1665904680239555
1211,DoRothEA::ZNF575,4.881258223525738,0.17374217872949704
1212,DoRothEA::ZNF576,5.155946933377126,0.20099815084006695
1213,DoRothEA::ZNF577,4.889154549740688,0.225943997286401
1214,DoRothEA::ZNF578,5.4615700141442725,0.5714407797476105
1215,DoRothEA::ZNF579,5.659207171426698,0.09648041354638458
1216,DoRothEA::ZNF580,5.298308410737981,0.09666562653673542
1217,DoRothEA::ZNF581,6.359164810038427,0.1519283511927868
1218,DoRothEA::ZNF582,4.790888668017382,0.07358039751648317
1219,DoRothEA::ZNF583,4.58519049139937,0.16072104615094063
1220,DoRothEA::ZNF584,5.4407902152341485,0.12492054786748587
1221,DoRothEA::ZNF585A,4.357363346130531,0.2885929292387399
1222,DoRothEA::ZNF585B,4.006112027869453,0.3399264951153326
1223,DoRothEA::ZNF586,5.02041579998336,0.07473508069891426
1224,DoRothEA::ZNF587,4.658997469253652,0.18262732665760087
1225,DoRothEA::ZNF589,5.54163221768112,0.13335778906237958
1226,DoRothEA::ZNF592,5.230083686940122,0.21754333367229636
1227,DoRothEA::ZNF594,3.8094703529962453,0.4135672421595981
1228,DoRothEA::ZNF595,5.435980271496538,0.2244303308545956
1229,DoRothEA::ZNF596,4.362888357801297,0.18091121799971174
1230,DoRothEA::ZNF597,5.091974789915967,0.24893075800631295
1231,DoRothEA::ZNF599,4.143342589829101,0.27542225638141554
1232,DoRothEA::ZNF600,4.963351182056981,0.20144081391375404
1233,DoRothEA::ZNF605,4.100429573704769,0.34001977696946456
1234,DoRothEA::ZNF606,-4.100771047935011,0.24615820750484424
1235,DoRothEA::ZNF607,3.907265757788264,0.350089655421627
1236,DoRothEA::ZNF610,3.968433168316832,0.2977455344524162
1237,DoRothEA::ZNF611,4.820950035916082,0.1269021240092724
1238,DoRothEA::ZNF613,4.306087593453223,0.23929047904848696
1239,DoRothEA::ZNF614,5.227336762247654,0.18340107693987798
1240,DoRothEA::ZNF615,4.611483076424112,0.16631187240306639
1241,DoRothEA::ZNF616,4.251914437212171,0.3083379612091398
1242,DoRothEA::ZNF618,4.406218830674276,0.16544215625257688
1243,DoRothEA::ZNF619,4.357041675972109,0.2989916157578426
1244,DoRothEA::ZNF620,3.8236023226382794,0.2981586885387136
1245,DoRothEA::ZNF621,5.007024773905963,0.17555929739623147
1246,DoRothEA::ZNF623,4.41231293338393,0.2823228750551115
1247,DoRothEA::ZNF624,4.4505143310827044,0.18311691634944138
1248,DoRothEA::ZNF626,4.142419243854887,0.34134480717817023
1249,DoRothEA::ZNF627,4.5526154603037945,0.16432703296221654
1250,DoRothEA::ZNF628,5.653801048472194,0.09954950917369931
1251,DoRothEA::ZNF629,5.4138528825685315,0.11323926665859314
1252,DoRothEA::ZNF639,-6.117414427157002,0.1353936494118203
1253,DoRothEA::ZNF641,4.872322946017887,0.1464678352498731
1254,DoRothEA::ZNF644,5.434862486248624,0.0749692868726372
1255,DoRothEA::ZNF646,5.0327626267091,0.16260808074636832
1256,DoRothEA::ZNF649,-5.763434716541152,0.10864181212246947
1257,DoRothEA::ZNF652,4.826343242052543,0.08992670810836953
1258,DoRothEA::ZNF653,-5.291629682140253,0.11165147980760537
1259,DoRothEA::ZNF654,5.41431215946514,0.14407147708309204
1260,DoRothEA::ZNF655,5.499249338120625,0.15237875040375298
1261,DoRothEA::ZNF658,-3.867143571500007,0.29945800531706523
1262,DoRothEA::ZNF660,3.8959212387404154,0.2354390400998239
1263,DoRothEA::ZNF662,4.436138329839868,0.24307065115120033
1264,DoRothEA::ZNF664,5.352284423931115,0.10773911422507915
1265,DoRothEA::ZNF665,4.009947985581968,0.29964756151930033
1266,DoRothEA::ZNF667,4.946369042978539,0.08662151902563553
1267,DoRothEA::ZNF668,5.4576144859383895,0.16738622129915057
1268,DoRothEA::ZNF669,5.742891671520093,0.16812708450218763
1269,DoRothEA::ZNF670,5.388704064476529,0.1644837125544569
1270,DoRothEA::ZNF671,4.212832851608143,0.2799942958856925
1271,DoRothEA::ZNF672,5.638519538010259,0.10319049996411599
1272,DoRothEA::ZNF674,4.222173433729927,0.2052934262172638
1273,DoRothEA::ZNF675,4.564212876449272,0.12455875179746274
1274,DoRothEA::ZNF676,3.089031117397454,1.100021994968102
1275,DoRothEA::ZNF677,4.77767550971125,0.1660305526682924
1276,DoRothEA::ZNF678,4.473980405009142,0.1654823455637667
1277,DoRothEA::ZNF680,4.693308509071508,0.1300310918163881
1278,DoRothEA::ZNF681,4.245628548177714,0.2531121142153839
1279,DoRothEA::ZNF682,4.420038391594261,0.23620947731297548
1280,DoRothEA::ZNF683,-5.392289057477176,0.2922666847723853
1281,DoRothEA::ZNF684,4.196696460969957,0.22967069760274259
1282,DoRothEA::ZNF687,5.585297883514352,0.10591955489392497
